bp	wp	player	move	reaction_time	player_id	16
22623166632	2743717968	Black	33	12	122	16
56982905000	2743717968	White	33	1	1	16
0	0	Black	22	12	400	16
16	0	White	3	10	400	16
16	2097152	Black	14	12	400	16
24	2097152	White	2	4	78	16
24	2097156	Black	5	14	400	16
16408	2097156	White	24	9	398	16
16408	2097188	Black	13	10	352	16
2147500056	2097188	White	13	9	221	16
2147500056	2105380	Black	29	13	400	16
2684370968	2105380	White	30	4	36	16
2684370968	6299684	Black	30	6	49	16
3758112792	6299684	White	28	1	1	16
3758112792	274735140	Black	32	1	1	16
0	0	Black	22	12	400	16
16384	0	White	22	8	398	16
16384	2147483648	Black	15	10	400	16
16416	2147483648	White	23	11	400	16
16416	3221225472	Black	32	12	383	16
536887328	3221225472	White	13	8	254	16
536887328	3222274048	Black	13	8	212	16
4831854624	3222274048	White	23	1	1	16
4831854624	3230662656	Black	21	26	396	16
4833951776	3230662656	White	13	1	1	16
4833951776	3230670848	Black	4	26	398	16
4833951784	3230670848	White	4	7	40	16
4833951784	3230670864	Black	22	7	126	16
4838146088	3230670864	White	12	21	396	16
4838146088	3230703632	Black	7	9	126	16
4838146216	3230703632	White	6	20	377	16
4838146216	3230704656	Black	0	4	40	16
4838146217	3230704656	White	12	19	323	16
4838146217	3247481872	Black	6	18	313	16
4838146221	3247481872	White	1	1	1	16
4838146221	3247481874	Black	6	14	77	16
0	0	Black	22	12	400	16
16	0	White	3	10	400	16
16	2147483648	Black	12	8	399	16
24	2147483648	White	2	4	110	16
24	2147483652	Black	5	9	400	16
16408	2147483652	White	24	10	381	16
16408	2164260868	Black	13	12	392	16
16472	2164260868	White	5	1	1	16
16472	2168455172	Black	5	1	1	16
0	0	Black	22	12	400	16
8192	0	White	14	10	397	16
8192	16	Black	21	10	400	16
8200	16	White	23	10	374	16
8200	48	Black	12	10	399	16
8264	48	White	23	9	390	16
8264	4144	Black	23	13	400	16
24648	4144	White	15	10	296	16
24648	2147487792	Black	15	10	200	16
4218952	2147487792	White	30	1	1	16
4218952	3221229616	Black	15	8	87	16
4299186248	3221229616	White	15	7	212	16
4299186248	3222278192	Black	28	24	392	16
4567621704	3222278192	White	15	7	195	16
4567621704	3222280240	Black	15	7	151	16
5104492616	3222280240	White	16	14	100	16
5104492616	3222281264	Black	0	2	21	16
5104493128	3222281264	White	0	19	310	16
0	0	Black	22	12	400	16
34359738368	0	White	5	9	393	16
34359738368	134217728	Black	13	9	399	16
34426847232	134217728	White	25	8	378	16
34426847232	134217984	Black	13	10	395	16
34426978304	134217984	White	25	10	350	16
34426978304	134217992	Black	33	8	381	16
34427240448	134217992	White	16	9	374	16
34427240448	134220040	Black	19	7	380	16
34460794880	134220040	White	19	11	355	16
0	0	Black	22	12	400	16
34359738368	0	White	5	9	393	16
34359738368	134217728	Black	13	9	399	16
34359738400	134217728	White	15	11	394	16
34359738400	4429185024	Black	15	8	398	16
34393292832	4429185024	White	15	1	1	16
34393292832	4429217792	Black	6	11	400	16
34930163744	4429217792	White	4	11	400	16
34930163744	4431314944	Black	7	11	398	16
34930163748	4431314944	White	7	14	399	16
34930163748	4431316992	Black	7	9	356	16
34930163756	4431316992	White	4	1	1	16
34930163756	4431317008	Black	1	17	389	16
34930164012	4431317008	White	23	23	377	16
34930164012	4431317010	Black	31	14	305	16
34930164140	4431317010	White	6	1	1	16
0	0	Black	22	12	400	16
34359738368	0	White	5	9	393	16
34359738368	1	Black	22	8	400	16
34359739392	1	White	5	7	398	16
34359739392	2147483649	Black	11	12	400	16
34363933696	2147483649	White	12	13	313	16
34363933696	2147483657	Black	12	14	398	16
34366030848	2147483657	White	20	6	51	16
34366030848	2155872265	Black	33	9	399	16
34366063616	2155872265	White	19	11	182	16
34366063616	2155872269	Black	1	8	128	16
34366063618	2155872269	White	19	3	28	16
34366063618	2290089997	Black	19	3	33	16
34367112194	2290089997	White	19	1	1	16
34367112194	2290614285	Black	11	13	144	16
34367374338	2290614285	White	11	21	326	16
0	0	Black	22	12	400	16
34359738368	0	White	5	9	393	16
34359738368	17179869184	Black	22	12	400	16
34359738384	17179869184	White	2	11	385	16
34359738384	17179885568	Black	3	8	400	16
34359738448	17179885568	White	5	3	32	16
34359738448	17179885600	Black	13	11	400	16
36507222096	17179885600	White	22	15	399	16
36507222096	17184079904	Black	23	19	400	16
36507222224	17184079904	White	23	21	399	16
36507222224	17184088096	Black	23	6	234	16
36515610832	17184088096	White	15	1	1	16
36515610832	17184120864	Black	12	2	25	16
36515614928	17184120864	White	16	23	377	16
0	0	Black	22	12	400	16
34359738368	0	White	5	9	393	16
34359738368	134217728	Black	13	9	399	16
34360000512	134217728	White	4	8	400	16
34360000512	1207959552	Black	13	9	398	16
34896871424	1207959552	White	4	11	400	16
34896871424	1207959560	Black	21	10	400	16
34897395712	1207959560	White	21	19	400	16
34897395712	1210056712	Black	12	16	400	16
34897399808	1210056712	White	11	27	359	16
34897399808	1210056713	Black	10	14	399	16
34897400832	1210056713	White	11	3	26	16
34897400832	1210056777	Black	11	4	33	16
34897400834	1210056777	White	28	3	24	16
34897400834	1478492233	Black	11	3	23	16
34897402882	1478492233	White	13	1	1	16
34897402882	1478492745	Black	13	1	1	16
0	0	Black	22	12	400	16
134217728	0	White	29	9	399	16
134217728	34359738368	Black	22	10	400	16
134225920	34359738368	White	4	8	398	16
134225920	34359754752	Black	3	10	397	16
134227968	34359754752	White	3	10	380	16
134227968	34359758848	Black	3	9	366	16
134227976	34359758848	White	19	1	1	16
134227976	34360283136	Black	21	8	377	16
134227977	34360283136	White	23	7	388	16
134227977	34360283138	Black	5	9	383	16
142616585	34360283138	White	33	1	1	16
142616585	42950217730	Black	18	16	286	16
142616617	42950217730	White	4	7	162	16
142616617	42954412034	Black	4	5	27	16
144713769	42954412034	White	29	1	1	16
144713769	43491282946	Black	4	3	21	16
144713773	43491282946	White	4	1	1	16
144713773	43491282962	Black	28	8	169	16
144975917	43491282962	White	9	1	3	16
144975917	43491283474	Black	34	6	176	16
144975981	43491283474	White	7	14	268	16
144975981	43491283730	Black	34	8	169	16
212084845	43491283730	White	24	13	186	16
212084845	60671152914	Black	24	4	19	16
4507052141	60671152914	White	24	11	122	16
0	0	Black	22	12	400	16
256	0	White	32	11	399	16
256	134217728	Black	13	11	400	16
262400	134217728	White	6	12	394	16
262400	134283264	Black	13	9	400	16
262528	134283264	White	6	10	400	16
262528	134283328	Black	20	13	398	16
67371392	134283328	White	17	10	385	16
67371392	134287424	Black	17	9	372	16
67502464	134287424	White	35	1	1	16
67502464	34494025792	Black	19	7	395	16
67502465	34494025792	White	30	11	396	16
67502465	35567767616	Black	24	10	390	16
69599617	35567767616	White	31	13	391	16
69599617	35567767632	Black	20	17	391	16
70648193	35567767632	White	19	3	25	16
70648193	35568291920	Black	22	16	390	16
70650241	35568291920	White	31	13	140	16
70650241	35568291928	Black	5	14	234	16
70650273	35568291928	White	29	8	73	16
70650273	35568291930	Black	22	14	140	16
70650277	35568291930	White	29	1	1	16
70650277	36105162842	Black	28	10	105	16
339085733	36105162842	White	23	13	157	16
339085733	36109357146	Black	14	4	24	16
339102117	36109357146	White	31	11	159	16
339102117	53289226330	Black	31	10	142	16
339134885	53289226330	White	23	9	72	16
339134885	57584193626	Black	31	8	18	16
2486618533	57584193626	White	23	1	1	16
0	0	Black	22	12	400	16
134217728	0	White	29	9	399	16
134217728	34359738368	Black	22	10	400	16
134217736	34359738368	White	11	12	389	16
134217736	34359740416	Black	22	12	400	16
134217738	34359740416	White	2	3	32	16
134217738	34359740420	Black	20	10	400	16
671088650	34359740420	White	28	11	395	16
671088650	34628175876	Black	13	13	400	16
671089162	34628175876	White	19	17	400	16
671089162	51808045060	Black	18	12	373	16
671089178	51808045060	White	33	15	394	16
671089178	51808049156	Black	5	19	366	16
671089210	51808049156	White	6	4	40	16
671089210	51808049220	Black	13	17	261	16
671089211	51808049220	White	13	5	44	16
671089211	51808311364	Black	13	20	301	16
671097403	51808311364	White	21	1	1	16
671097403	60398245956	Black	21	1	2	16
0	0	Black	22	12	400	16
34359738368	0	White	5	9	393	16
34359738368	2	Black	22	11	400	16
34359739392	2	White	33	9	400	16
34359739392	10	Black	2	14	396	16
34359739396	10	White	12	16	397	16
34359739396	42	Black	11	10	400	16
34359741444	42	White	20	5	88	16
34359741444	170	Black	12	5	82	16
34359741508	170	White	20	11	121	16
34359741508	2097322	Black	12	3	28	16
34359749700	2097322	White	12	1	1	16
34359749700	18874538	Black	12	1	1	16
34363944004	18874538	White	12	1	1	16
34363944004	18878634	Black	30	7	56	16
35437685828	18878634	White	14	1	1	16
35437685828	18895018	Black	20	5	32	16
35974556740	18895018	White	20	1	1	16
35974556740	19943594	Black	28	3	19	16
35974556756	19943594	White	31	1	1	16
35974556756	2167427242	Black	23	16	344	16
36242992212	2167427242	White	27	1	1	16
36242992212	2301644970	Black	23	14	212	16
36243516500	2301644970	White	32	13	256	16
36243516500	2301710506	Black	15	6	105	16
40538483796	2301710506	White	34	11	71	16
40538483796	2301743274	Black	23	2	11	16
40538614868	2301743274	White	23	9	52	16
40538614868	2301743275	Black	23	8	38	16
40605723732	2301743275	White	23	7	24	16
40605723732	2301743531	Black	23	6	9	16
40605985876	2301743531	White	23	5	9	16
40605985876	19481612715	Black	23	2	5	16
40639540308	19481612715	White	23	3	5	16
0	0	Black	22	12	400	16
1	0	White	20	11	399	16
1	34359738368	Black	13	10	400	16
5	34359738368	White	1	9	393	16
5	34359738370	Black	13	8	400	16
8197	34359738370	White	11	8	336	16
8197	34359738882	Black	12	8	369	16
8261	34359738882	White	22	7	393	16
8261	34359738890	Black	12	10	375	16
536879173	34359738890	White	11	6	219	16
536879173	34359740938	Black	21	22	380	16
536879429	34359740938	White	21	10	343	16
536879429	34360265226	Black	27	6	89	16
671097157	34360265226	White	30	12	276	16
671097157	34362362378	Black	7	4	76	16
2818580805	34362362378	White	22	4	27	16
2818580805	35436104202	Black	22	4	41	16
2818584901	35436104202	White	22	3	20	16
2818584901	35440298506	Black	20	18	313	16
2819633477	35440298506	White	28	11	130	16
2819633477	35448687114	Black	24	16	241	16
2836410693	35448687114	White	15	7	91	16
2836410693	35448719882	Black	7	14	143	16
2836410709	35448719882	White	28	1	1	16
2836410709	35515828746	Black	28	12	16	16
0	0	Black	22	12	400	16
34359738368	0	White	5	9	393	16
34359738368	1	Black	22	8	400	16
34493956096	1	White	33	10	394	16
34493956096	9	Black	5	8	399	16
34493956098	9	White	28	9	400	16
34493956098	73	Black	19	11	380	16
34493956610	73	White	10	15	384	16
34493956610	4194377	Black	14	7	362	16
34493972994	4194377	White	10	11	393	16
34493972994	8594128969	Black	23	11	370	16
34493974018	8594128969	White	12	18	198	16
34493974018	9667870793	Black	12	24	377	16
34493976066	9667870793	White	12	1	1	16
34493976066	9667874889	Black	21	8	116	16
34496073218	9667874889	White	31	1	1	16
34496073218	11815358537	Black	32	6	96	16
38791040514	11815358537	White	15	19	226	16
38791040514	11815358553	Black	13	3	22	16
38791040546	11815358553	White	23	2	3	16
0	0	Black	22	12	400	16
1	0	White	20	11	399	16
1	2	Black	13	9	400	16
2097153	2	White	20	16	396	16
2097153	1048578	Black	13	12	400	16
2097161	1048578	White	12	11	375	16
2097161	1049602	Black	13	21	380	16
2097193	1049602	White	13	7	192	16
2097193	1049618	Black	13	9	173	16
10485801	1049618	White	13	3	42	16
10485801	5243922	Black	13	4	43	16
4305453097	5243922	White	14	3	33	16
4305453097	5260306	Black	13	4	27	16
4842324009	5260306	White	13	1	1	16
4842324009	5260310	Black	13	1	1	16
0	0	Black	22	12	400	16
34359738368	0	White	5	9	393	16
34359738368	1	Black	22	8	400	16
34393292800	1	White	15	10	392	16
34393292800	5	Black	5	10	381	16
34393292802	5	White	5	17	399	16
34393292802	37	Black	23	11	395	16
34393293826	37	White	19	10	384	16
34393293826	2097189	Black	19	11	393	16
34393302018	2097189	White	22	11	394	16
34393302018	10485797	Black	22	17	398	16
34397496322	10485797	White	14	15	388	16
34397496322	10485805	Black	4	22	393	16
34397496338	10485805	White	31	1	1	16
34397496338	2157969453	Black	14	20	396	16
34398020626	2157969453	White	28	1	1	16
34398020626	2426404909	Black	30	20	335	16
34398024722	2426404909	White	11	1	1	16
34398024722	2426406957	Black	30	18	261	16
34398024850	2426406957	White	14	8	98	16
34398024850	2963277869	Black	30	3	18	16
34399073426	2963277869	White	30	15	327	16
0	0	Black	22	12	400	16
1	0	White	20	11	399	16
1	34359738368	Black	13	10	400	16
5	34359738368	White	1	9	393	16
5	34359738370	Black	13	8	400	16
1048581	34359738370	White	11	7	193	16
1048581	34359740418	Black	12	9	398	16
1310725	34359740418	White	10	12	354	16
1310725	34360264706	Black	10	16	380	16
1075052549	34360264706	White	10	1	1	16
1075052549	34360265730	Black	28	6	88	16
1343488005	34360265730	White	29	8	164	16
1343488005	34360266242	Black	12	7	111	16
1343492101	34360266242	White	4	3	24	16
1343492101	34360266258	Black	29	5	45	16
1343492109	34360266258	White	21	1	1	16
1343492109	34360266514	Black	21	1	1	16
0	0	Black	22	12	400	16
34359738368	0	White	5	9	393	16
34359738368	1	Black	22	8	400	16
34393292800	1	White	15	10	392	16
34393292800	5	Black	5	10	381	16
34393292802	5	White	5	17	399	16
34393292802	1048581	Black	5	10	393	16
34393294850	1048581	White	5	11	209	16
34393294850	1310725	Black	5	11	178	16
34393819138	1310725	White	10	8	230	16
34393819138	1075052549	Black	10	7	124	16
34393820162	1075052549	White	3	5	155	16
34393820162	1343488005	Black	12	5	87	16
34393824258	1343488005	White	9	1	1	16
34393824258	1343488517	Black	27	5	27	16
34528041986	1343488517	White	13	1	1	16
34528041986	1343488525	Black	13	1	1	16
0	0	Black	22	12	400	16
1	0	White	20	11	399	16
1	1024	Black	22	10	400	16
5	1024	White	1	12	400	16
5	1026	Black	21	16	400	16
262149	1026	White	11	9	394	16
262149	1538	Black	22	22	400	16
264197	1538	White	12	15	400	16
264197	1050114	Black	22	11	400	16
264205	1050114	White	13	13	400	16
264205	1574402	Black	28	23	398	16
268699661	1574402	White	12	16	388	16
268699661	3671554	Black	22	24	396	16
272893965	3671554	White	12	8	145	16
272893965	3671586	Black	30	22	381	16
2420377613	3671586	White	29	7	94	16
2420377613	3679778	Black	29	19	393	16
2957248525	3679778	White	30	1	1	16
2957248525	1077421602	Black	27	17	395	16
2957248653	1077421602	White	27	17	283	16
2957248653	1077454370	Black	14	16	343	16
2990803085	1077454370	White	32	15	284	16
2990803085	1077519906	Black	14	14	359	16
2990819469	1077519906	White	23	13	208	16
2990819469	1094297122	Black	32	12	210	16
20170688653	1094297122	White	32	11	81	16
20170688653	5389264418	Black	8	10	160	16
20170688909	5389264418	White	6	9	136	16
20170688909	13979199010	Black	6	8	82	16
20170688973	13979199010	White	27	7	71	16
20170688973	48338937378	Black	27	6	44	16
20179077581	48338937378	White	27	5	20	16
20179077581	48473155106	Black	17	4	20	16
20179077597	48473155106	White	12	3	8	16
20179077597	48473159202	Black	17	2	3	16
20246186461	48473159202	White	17	1	1	16
0	0	Black	22	12	400	16
34359738368	0	White	5	9	393	16
34359738368	1	Black	22	8	400	16
34393292800	1	White	15	10	392	16
34393292800	5	Black	5	10	381	16
34393292802	5	White	5	17	399	16
34393292802	1048581	Black	5	10	393	16
34393325570	1048581	White	5	1	1	16
34393325570	1048613	Black	30	8	365	16
34393326594	1048613	White	23	13	351	16
34393326594	269484069	Black	12	17	344	16
34393330690	269484069	White	11	3	32	16
34393330690	403701797	Black	11	3	25	16
34460439554	403701797	White	11	4	51	16
34460439554	403701805	Black	11	4	57	16
34460439570	403701805	White	11	3	46	16
34460439570	404226093	Black	11	5	33	16
34460570642	404226093	White	11	6	35	16
34460570642	404226349	Black	11	5	39	16
34477347858	404226349	White	23	1	1	16
34477347858	412614957	Black	11	9	86	16
34477349906	412614957	White	13	3	16	16
34477349906	412623149	Black	33	7	69	16
0	0	Black	22	12	400	16
8192	0	White	14	10	397	16
8192	34359738368	Black	12	9	400	16
10240	34359738368	White	12	3	60	16
10240	34359742464	Black	21	9	396	16
26624	34359742464	White	22	10	399	16
26624	34359742472	Black	21	12	397	16
1073768448	34359742472	White	22	9	188	16
1073768448	34359742476	Black	22	11	257	16
1073899520	34359742476	White	22	11	228	16
1073899520	34359742478	Black	4	2	27	16
1073899521	34359742478	White	4	13	313	16
0	0	Black	22	12	400	16
32	0	White	6	10	391	16
32	16	Black	13	13	400	16
4294967328	16	White	14	10	394	16
4294967328	268435472	Black	14	11	354	16
6442450976	268435472	White	30	4	237	16
6442450976	8858370064	Black	23	9	164	16
6442467360	8858370064	White	23	1	1	16
6442467360	8866758672	Black	30	9	156	16
6442475552	8866758672	White	29	4	79	16
6442475552	8866762768	Black	20	23	400	16
6443524128	8866762768	White	29	3	26	16
6443524128	8866795536	Black	29	10	42	16
6444048416	8866795536	White	29	3	50	16
6444048416	8868892688	Black	30	21	400	16
6444048424	8868892688	White	11	7	72	16
6444048424	8902447120	Black	11	14	88	16
6980919336	8902447120	White	11	5	27	16
6980919336	9976188944	Black	11	14	80	16
6980921384	9976188944	White	2	1	1	16
6980921384	9976188948	Black	27	13	39	16
6980921512	9976188948	White	27	1	1	16
6980921512	9992966164	Black	27	2	4	16
6980921576	9992966164	White	27	1	2	16
0	0	Black	22	12	400	16
4096	0	White	11	10	400	16
4096	4194304	Black	13	11	400	16
4608	4194304	White	10	18	398	16
4608	12582912	Black	10	15	388	16
6656	12582912	White	10	3	32	16
6656	12583936	Black	21	23	398	16
39424	12583936	White	21	14	400	16
39424	14681088	Black	20	2	29	16
1088000	14681088	White	24	16	389	16
0	0	Black	22	12	400	16
256	0	White	32	11	399	16
256	1	Black	13	9	400	16
134217984	1	White	6	9	399	16
134217984	9	Black	13	8	398	16
34493956352	9	White	17	10	333	16
34493956352	1073741833	Black	26	7	297	16
34493960448	1073741833	White	26	11	374	16
34493960448	1077936137	Black	17	9	373	16
34493960480	1077936137	White	6	21	362	16
34493960480	1086324745	Black	6	26	363	16
34493976864	1086324745	White	13	4	29	16
34493976864	1087373321	Black	21	4	35	16
34496074016	1087373321	White	13	8	104	16
0	0	Black	22	12	400	16
4194304	0	White	30	11	398	16
4194304	64	Black	21	12	400	16
12582912	64	White	21	3	69	16
12582912	96	Black	21	3	65	16
12583168	96	White	21	3	63	16
12583168	100	Black	21	5	74	16
12583296	100	White	21	3	59	16
12583296	32868	Black	21	6	71	16
8602517888	32868	White	24	9	92	16
8602517888	32884	Black	3	5	82	16
8602517896	32884	White	21	3	52	16
8602517896	41076	Black	21	3	53	16
8604615048	41076	White	24	1	1	16
8604615048	16818292	Black	20	2	3	16
0	0	Black	22	12	400	16
16777216	0	White	23	9	394	16
16777216	4096	Black	23	11	398	16
8606711808	4096	White	23	8	323	16
8606711808	12288	Black	14	12	393	16
10754195456	12288	White	15	5	133	16
10754195456	14336	Black	10	2	31	16
10754211840	14336	White	10	8	254	16
0	0	Black	22	12	400	16
4194304	0	White	30	11	398	16
4194304	8388608	Black	12	14	400	16
4194305	8388608	White	12	11	400	16
4194305	8396800	Black	3	10	399	16
4194313	8396800	White	30	9	395	16
4194313	8429568	Black	2	19	393	16
4194329	8429568	White	2	6	92	16
4194329	8429600	Black	14	10	386	16
